,URLs,Year,Week
184,https://www.pro-football-reference.com/boxscores/201812020nyg.htm,2018,13
185,https://www.pro-football-reference.com/boxscores/201812020tam.htm,2018,13
186,https://www.pro-football-reference.com/boxscores/201812020oti.htm,2018,13
187,https://www.pro-football-reference.com/boxscores/201812020rai.htm,2018,13
188,https://www.pro-football-reference.com/boxscores/201812020nwe.htm,2018,13
189,https://www.pro-football-reference.com/boxscores/201812020sea.htm,2018,13
190,https://www.pro-football-reference.com/boxscores/201812020pit.htm,2018,13
191,https://www.pro-football-reference.com/boxscores/201812030phi.htm,2018,13
192,https://www.pro-football-reference.com/boxscores/201812060oti.htm,2018,14
193,https://www.pro-football-reference.com/boxscores/201812090buf.htm,2018,14
194,https://www.pro-football-reference.com/boxscores/201812090cle.htm,2018,14
195,https://www.pro-football-reference.com/boxscores/201812090gnb.htm,2018,14
196,https://www.pro-football-reference.com/boxscores/201812090htx.htm,2018,14
197,https://www.pro-football-reference.com/boxscores/201812090kan.htm,2018,14
198,https://www.pro-football-reference.com/boxscores/201812090mia.htm,2018,14
199,https://www.pro-football-reference.com/boxscores/201812090tam.htm,2018,14
200,https://www.pro-football-reference.com/boxscores/201812090was.htm,2018,14
201,https://www.pro-football-reference.com/boxscores/201812090sdg.htm,2018,14
202,https://www.pro-football-reference.com/boxscores/201812090sfo.htm,2018,14
203,https://www.pro-football-reference.com/boxscores/201812090crd.htm,2018,14
204,https://www.pro-football-reference.com/boxscores/201812090dal.htm,2018,14
205,https://www.pro-football-reference.com/boxscores/201812090rai.htm,2018,14
206,https://www.pro-football-reference.com/boxscores/201812090chi.htm,2018,14
207,https://www.pro-football-reference.com/boxscores/201812100sea.htm,2018,14
208,https://www.pro-football-reference.com/boxscores/201812130kan.htm,2018,15
209,https://www.pro-football-reference.com/boxscores/201812150nyj.htm,2018,15
210,https://www.pro-football-reference.com/boxscores/201812150den.htm,2018,15
211,https://www.pro-football-reference.com/boxscores/201812160atl.htm,2018,15
212,https://www.pro-football-reference.com/boxscores/201812160buf.htm,2018,15
213,https://www.pro-football-reference.com/boxscores/201812160chi.htm,2018,15
214,https://www.pro-football-reference.com/boxscores/201812160cin.htm,2018,15
215,https://www.pro-football-reference.com/boxscores/201812160clt.htm,2018,15
216,https://www.pro-football-reference.com/boxscores/201812160jax.htm,2018,15
217,https://www.pro-football-reference.com/boxscores/201812160min.htm,2018,15
218,https://www.pro-football-reference.com/boxscores/201812160nyg.htm,2018,15
219,https://www.pro-football-reference.com/boxscores/201812160rav.htm,2018,15
220,https://www.pro-football-reference.com/boxscores/201812160sfo.htm,2018,15
221,https://www.pro-football-reference.com/boxscores/201812160pit.htm,2018,15
222,https://www.pro-football-reference.com/boxscores/201812160ram.htm,2018,15
223,https://www.pro-football-reference.com/boxscores/201812170car.htm,2018,15
224,https://www.pro-football-reference.com/boxscores/201812220oti.htm,2018,16
225,https://www.pro-football-reference.com/boxscores/201812220sdg.htm,2018,16
226,https://www.pro-football-reference.com/boxscores/201812230car.htm,2018,16
227,https://www.pro-football-reference.com/boxscores/201812230cle.htm,2018,16
228,https://www.pro-football-reference.com/boxscores/201812230clt.htm,2018,16
229,https://www.pro-football-reference.com/boxscores/201812230dal.htm,2018,16
230,https://www.pro-football-reference.com/boxscores/201812230det.htm,2018,16
231,https://www.pro-football-reference.com/boxscores/201812230mia.htm,2018,16
232,https://www.pro-football-reference.com/boxscores/201812230nwe.htm,2018,16
233,https://www.pro-football-reference.com/boxscores/201812230nyj.htm,2018,16
234,https://www.pro-football-reference.com/boxscores/201812230phi.htm,2018,16
235,https://www.pro-football-reference.com/boxscores/201812230crd.htm,2018,16
236,https://www.pro-football-reference.com/boxscores/201812230sfo.htm,2018,16
237,https://www.pro-football-reference.com/boxscores/201812230nor.htm,2018,16
238,https://www.pro-football-reference.com/boxscores/201812230sea.htm,2018,16
239,https://www.pro-football-reference.com/boxscores/201812240rai.htm,2018,16
240,https://www.pro-football-reference.com/boxscores/201812300buf.htm,2018,17
241,https://www.pro-football-reference.com/boxscores/201812300gnb.htm,2018,17
242,https://www.pro-football-reference.com/boxscores/201812300htx.htm,2018,17
243,https://www.pro-football-reference.com/boxscores/201812300nor.htm,2018,17
244,https://www.pro-football-reference.com/boxscores/201812300nwe.htm,2018,17
245,https://www.pro-football-reference.com/boxscores/201812300nyg.htm,2018,17
246,https://www.pro-football-reference.com/boxscores/201812300tam.htm,2018,17
247,https://www.pro-football-reference.com/boxscores/201812300den.htm,2018,17
248,https://www.pro-football-reference.com/boxscores/201812300kan.htm,2018,17
249,https://www.pro-football-reference.com/boxscores/201812300min.htm,2018,17
250,https://www.pro-football-reference.com/boxscores/201812300pit.htm,2018,17
251,https://www.pro-football-reference.com/boxscores/201812300ram.htm,2018,17
252,https://www.pro-football-reference.com/boxscores/201812300rav.htm,2018,17
253,https://www.pro-football-reference.com/boxscores/201812300sea.htm,2018,17
254,https://www.pro-football-reference.com/boxscores/201812300was.htm,2018,17
255,https://www.pro-football-reference.com/boxscores/201812300oti.htm,2018,17
256,https://www.pro-football-reference.com/boxscores/201909050chi.htm,2019,1
257,https://www.pro-football-reference.com/boxscores/201909080car.htm,2019,1
258,https://www.pro-football-reference.com/boxscores/201909080cle.htm,2019,1
259,https://www.pro-football-reference.com/boxscores/201909080jax.htm,2019,1
260,https://www.pro-football-reference.com/boxscores/201909080mia.htm,2019,1
261,https://www.pro-football-reference.com/boxscores/201909080min.htm,2019,1
262,https://www.pro-football-reference.com/boxscores/201909080nyj.htm,2019,1
263,https://www.pro-football-reference.com/boxscores/201909080phi.htm,2019,1
264,https://www.pro-football-reference.com/boxscores/201909080sdg.htm,2019,1
265,https://www.pro-football-reference.com/boxscores/201909080sea.htm,2019,1
266,https://www.pro-football-reference.com/boxscores/201909080crd.htm,2019,1
267,https://www.pro-football-reference.com/boxscores/201909080dal.htm,2019,1
268,https://www.pro-football-reference.com/boxscores/201909080tam.htm,2019,1
269,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2019,1
270,https://www.pro-football-reference.com/boxscores/201909090nor.htm,2019,1
271,https://www.pro-football-reference.com/boxscores/201909090rai.htm,2019,1
272,https://www.pro-football-reference.com/boxscores/201909120car.htm,2019,2
273,https://www.pro-football-reference.com/boxscores/201909150cin.htm,2019,2
274,https://www.pro-football-reference.com/boxscores/201909150det.htm,2019,2
275,https://www.pro-football-reference.com/boxscores/201909150gnb.htm,2019,2
